label,workload,concurrency,ok,fail,rps,wall_time_s,p50_s,p90_s,p99_s,mean_s,short_n,short_p50_s,short_p90_s,short_p99_s,long_n,long_p50_s,long_p90_s,long_p99_s
BAD_unfair,mix_50_50.jsonl,1,200,0,1.3107278331308512,152.5869787340007,0.4552108515003965,1.264691934599523,1.3024394305298936,0.7627485873849946,108,0.452124721999553,0.4549407342997256,0.4590930224795374,92,1.2053379400003903,1.2857149990995822,1.3033591787699426
BAD_unfair,mix_50_50.jsonl,2,200,0,2.350511627866072,85.08785816199997,0.7538706620002813,1.3560370899996996,1.7886995954798657,0.8489313885999945,108,0.4851958969998122,0.9145269931997972,0.975943889459586,92,1.255870375000086,1.7192734990992904,1.7973496759299998
BAD_unfair,mix_50_50.jsonl,4,200,0,3.5889610036096333,55.726434418999816,0.9742891249998138,1.8600580019001427,2.692315092289982,1.1031483214050195,108,0.6832147579998491,1.0847132556999892,1.8703845279400928,92,1.3947507394996137,2.2332349271006944,2.711041688840133
BAD_unfair,mix_50_50.jsonl,8,200,0,4.897938524928448,40.83350556200003,1.4728941700000178,2.4786670379992755,3.694609497530601,1.622580091994978,108,1.0729347335000057,1.9909822850002457,2.762489541110086,92,1.851654374499958,3.268467903999863,3.715869187099333
BAD_unfair,mix_50_50.jsonl,16,200,0,5.902047003409219,33.88654815599966,2.537444472000061,4.032396339800107,6.204649480470216,2.649116207185025,108,2.117380469499949,3.117050698200001,4.027770378520127,92,3.1341122339999856,4.56055674040008,6.210381233879744
BAD_unfair,mix_50_50.jsonl,32,200,0,5.912536528669399,33.826429491000454,5.82921986249994,7.589302596499965,9.536481413460091,5.3600954177900215,108,4.331117327999891,7.099870486900545,7.235540531180331,92,7.0994458945006045,8.252151775999847,10.189636470000616
BAD_unfair,mix_50_50.jsonl,48,200,0,6.029853404971397,33.168302207000124,7.4929780450002,11.804981220099398,13.755476666550566,7.446990860550027,108,6.674926921500173,10.95263514879989,11.278168309649828,92,10.59956866199991,12.02750095299998,13.872305751420694
BAD_unfair,mix_50_50.jsonl,64,200,0,5.817352947010653,34.3798978370005,9.910196521499984,16.76038476350013,21.66776628276,10.589798771305004,108,9.080884590499863,14.69245159460024,15.790759606760613,92,12.666633308999735,18.421034205899744,21.93713324291977
